column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,column_107,column_108,column_109,URL,column_110
07.02.25 17:28:01,Letzter Preis,"99,995",Veränderung zum Vortag,-0.18%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.185 / -0.18%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Australischer Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,995",Tagestief/-hoch,"99,96 / 100,095",52-Wochentief/-hoch,"97,925 / 101,42",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"4,2456",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,9980",Aufgelaufene Stückzinstage,174,Duration in Jahren,"3,314",Modified Duration,"3,072",Kupon,4.200%,Erster Zinstermin,21.08.2023,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,21.02.2023,Tief,"99,17","98,59","98,59","97,925","95,91","95,91",Hoch,"100,31","100,365","101,385","101,42","102,46","102,46",Entwicklung,0.49%,1.12%,0.01%,0.55%,0.80%,0.80%,Emittent,European Investment Bank (EIB),Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,21.02.2023,Emissionsvolumen,1.500.000.000,Umlaufendes Volumen,1.500.000.000,Emissionswährung,AUD,Depotwährung,AUD,Notierungsaufnahme,13.02.2023,Fälligkeit,21.08.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/au3cb0296754-european-investment-bank-eib-4-2-23-28,
07.02.25 09:21:51,Letzter Preis,"94,90",Veränderung zum Vortag,0.05%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"94,90",Tagestief/-hoch,"94,90 / 94,90",52-Wochentief/-hoch,"89,49 / 94,90",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,6702",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2542",Aufgelaufene Stückzinstage,248,Duration in Jahren,"2,315",Modified Duration,"2,178",Kupon,0.375%,Erster Zinstermin,08.06.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,08.06.2021,Tief,"93,89","93,89","92,21","89,49","85,68","83,37",Hoch,"94,90","94,90","94,90","94,90","94,90","96,37",Entwicklung,0.84%,0.99%,2.92%,5.68%,7.39%,-0.52%,Emittent,Belfius Bank S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,08.06.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,03.06.2021,Fälligkeit,08.06.2027,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,https://www.boerse-frankfurt.de/anleihe/be6328785207-belfius-bank-s-a-0-375-21-27,
07.02.25 17:00:18,Letzter Preis,"92,65",Veränderung zum Vortag,0.14%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.13 / 0.14%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,65",Tagestief/-hoch,"92,53 / 92,65",52-Wochentief/-hoch,"83,15 / 92,65",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,9174",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1541",Aufgelaufene Stückzinstage,25,Duration in Jahren,"4,717",Modified Duration,"3,902",Kupon,2.250%,Erster Zinstermin,17.01.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,17.01.2022,Tief,"89,78","89,63","86,87","83,15","67,65","56,18",Hoch,"92,65","92,65","92,65","92,65","92,65","96,08",Entwicklung,1.95%,3.12%,6.59%,9.00%,31.77%,-3.19%,Emittent,VGP N.V.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,17.01.2022,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,12.01.2022,Fälligkeit,17.01.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/be6332787454-vgp-n-v-2-25-22-30,
07.02.25 09:21:51,Letzter Preis,"95,16",Veränderung zum Vortag,0.06%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.06 / 0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,16",Tagestief/-hoch,"95,16 / 95,16",52-Wochentief/-hoch,"88,69 / 95,16",Handelszeiten,08:00-17:30,Kupon,1.375%,Erster Zinstermin,08.02.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,08.02.2022,Tief,"93,99","93,99","91,91","88,69","77,67","77,67",Hoch,"95,16","95,16","95,16","95,16","95,16","97,95",Entwicklung,0.92%,1.23%,3.48%,6.61%,8.65%,-2.66%,Emittent,Argenta Spaarbank N.V.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,08.02.2022,Emissionsvolumen,600.000.000,Umlaufendes Volumen,600.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,03.02.2022,Fälligkeit,08.02.2029,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/be6333133039-argenta-spaarbank-n-v-1-375-22-29,
07.02.25 17:00:15,Letzter Preis,"102,57",Veränderung zum Vortag,-0.18%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.19 / -0.18%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"102,57",Tagestief/-hoch,"102,57 / 102,76",52-Wochentief/-hoch,"98,85 / 104,40",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,2516",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,2384",Aufgelaufene Stückzinstage,24,Duration in Jahren,"7,055",Modified Duration,"5,473",Kupon,3.625%,Erster Zinstermin,18.01.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,18.01.2023,Tief,"100,34","100,34","100,34","98,85","94,23","94,23",Hoch,"102,76","104,40","104,40","104,40","104,40","104,40",Entwicklung,0.97%,0.68%,1.15%,1.74%,2.79%,1.88%,Emittent,Elia Transmission Belgium N.V.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,18.01.2023,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,13.01.2023,Fälligkeit,18.01.2033,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/be6340849569-elia-transmission-belgium-n-v-3-625-23-33,
07.02.25 17:28:01,Letzter Preis,"101,89",Veränderung zum Vortag,-0.57%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.58 / -0.57%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Kanadische Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"101,89",Tagestief/-hoch,"101,83 / 102,63",52-Wochentief/-hoch,"94,47 / 102,96",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3845",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,8300",Aufgelaufene Stückzinstage,83,Duration in Jahren,"6,464",Modified Duration,"5,686",Kupon,3.650%,Erster Zinstermin,20.11.2022,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,20.05.2022,Tief,"98,62","98,40","98,40","94,47","90,32","90,32",Hoch,"102,96","102,96","102,96","102,96","102,96","103,88",Entwicklung,1.69%,1.88%,2.09%,4.59%,2.41%,1.40%,Emittent,"Quebec, Provinz",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,5.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,20.05.2022,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,CAD,Depotwährung,CAD,Notierungsaufnahme,19.05.2022,Fälligkeit,20.05.2032,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,5.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/ca74814zfp32-quebec-provinz-3-65-22-32,
07.02.25 17:28:31,Letzter Preis,"101,005",Veränderung zum Vortag,-0.51%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.52 / -0.51%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"101,005",Tagestief/-hoch,"101,005 / 101,505",52-Wochentief/-hoch,"97,805 / 102,13",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0387",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,3396",Aufgelaufene Stückzinstage,142,Duration in Jahren,"2,546",Modified Duration,"2,355",Kupon,3.450%,Erster Zinstermin,22.09.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,22.09.2022,Tief,"100,465","100,465","99,36","97,805","95,995","95,995",Hoch,"101,64","102,13","102,13","102,13","102,13","102,13",Entwicklung,0.30%,-0.21%,0.67%,0.87%,1.38%,1.33%,Emittent,Amprion GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.09.2022,Emissionsvolumen,800.000.000,Umlaufendes Volumen,800.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.09.2022,Fälligkeit,22.09.2027,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000a30vpl3-amprion-gmbh-3-45-22-27,
07.02.25 17:00:14,Letzter Preis,"104,50",Veränderung zum Vortag,-0.15%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.16 / -0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"104,50",Tagestief/-hoch,"104,50 / 104,74",52-Wochentief/-hoch,"100,24 / 106,23",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,2905",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,5419",Aufgelaufene Stückzinstage,142,Duration in Jahren,"6,749",Modified Duration,"5,275",Kupon,3.971%,Erster Zinstermin,22.09.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,22.09.2022,Tief,"100,69","100,69","100,69","100,24","95,86","95,67",Hoch,"104,80","106,23","106,23","106,23","106,23","106,23",Entwicklung,1.85%,1.07%,2.03%,2.40%,3.04%,4.19%,Emittent,Amprion GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,22.09.2022,Emissionsvolumen,1.000.000.000,Umlaufendes Volumen,1.000.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,16.09.2022,Fälligkeit,22.09.2032,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,https://www.boerse-frankfurt.de/anleihe/de000a30vpm1-amprion-gmbh-3-971-22-32,
07.02.25 17:28:02,Letzter Preis,"108,14",Veränderung zum Vortag,-0.14%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.14%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"108,14",Tagestief/-hoch,"108,14 / 108,785",52-Wochentief/-hoch,"103,185 / 109,845",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4215",Rendite in % zu Brief,"3,2191",Rendite in % zu Geld,"3,4215",Stückzinsberechnung,k.A.,Stückzinsen in %,"1,0945",Aufgelaufene Stückzinstage,80,Duration in Jahren,"5,195",Modified Duration,"4,277",Kupon,5.000%,Erster Zinstermin,23.11.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.11.2022,Tief,"106,785","106,785","105,685","103,185","92,27","92,27",Hoch,"108,905","109,845","109,845","109,845","109,845","109,845",Entwicklung,0.74%,-0.37%,2.08%,3.73%,3.69%,7.22%,Emittent,Vonovia SE,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.11.2022,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,22.11.2022,Fälligkeit,23.11.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000a30vqb2-vonovia-se-5-22-30,
07.02.25 09:21:51,Letzter Preis,"91,42",Veränderung zum Vortag,0.00%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"91,42",Tagestief/-hoch,"91,42 / 91,42",52-Wochentief/-hoch,"86,03 / 91,42",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0019",Rendite in % zu Brief,"2,7146",Rendite in % zu Geld,"3,0224",Stückzinsberechnung,k.A.,Stückzinsen in %,"0,1695",Aufgelaufene Stückzinstage,248,Duration in Jahren,"3,313",Modified Duration,"3,003",Kupon,0.250%,Erster Zinstermin,08.06.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,08.06.2021,Tief,"90,39","90,39","88,93","86,03","82,67","79,01",Hoch,"91,42","91,42","91,42","91,42","91,42","96,10",Entwicklung,0.35%,0.98%,2.80%,5.24%,7.91%,-3.48%,Emittent,EWE AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,08.06.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,03.06.2021,Fälligkeit,08.06.2028,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000a3e5l98-ewe-ag-0-25-21-28,
07.02.25 08:12:43,Letzter Preis,"96,28",Veränderung zum Vortag,0.06%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.06 / 0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"96,28",Tagestief/-hoch,"96,28 / 96,28",52-Wochentief/-hoch,"88,58 / 96,28",Handelszeiten,08:00-17:30,Kupon,1.375%,Erster Zinstermin,02.12.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,02.09.2021,Tief,"95,62","95,01","92,08","88,58","81,04","71,54",Hoch,"96,28","96,28","96,28","96,28","96,28","96,28",Entwicklung,0.64%,1.16%,4.56%,8.68%,12.75%,0.17%,Emittent,Evonik Industries AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,02.09.2021,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,30.08.2021,Fälligkeit,02.09.2081,Schuldnerkündigungsart,Special call,Sonderkündigung,2026-12-02,Nachrangig,Ja,Kleinste handelbare Einheit,100.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000a3e5ww4-evonik-industries-ag-1-375-21-81,
07.02.25 12:11:15,Letzter Preis,"92,135",Veränderung zum Vortag,0.05%,07.02.25 12:11:15,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,135",Tagestief/-hoch,"92,135 / 92,135",52-Wochentief/-hoch,"86,76 / 92,155",Handelszeiten,11:00-13:00,Rendite in % zum letzten Preis,"2,9982",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0089",Aufgelaufene Stückzinstage,65,Duration in Jahren,"2,821",Modified Duration,"2,595",Kupon,0.050%,Erster Zinstermin,08.12.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,08.12.2020,Tief,"91,255","90,94","89,51","86,76","81,345","81,345",Hoch,"92,155","92,155","92,155","92,155","92,155","95,89",Entwicklung,0.80%,1.31%,2.93%,5.44%,10.95%,-3.87%,Emittent,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Branche,Schuldverschreibungen von Sonderinstituten,Markt,Regulierter Markt,Subsegment,Mindestanlagesumme,Notierungseinheit,Prozentnotiert,Emissionsdatum,08.12.2020,Emissionsvolumen,250.000.000,Umlaufendes Volumen,250.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,09.12.2020,Fälligkeit,08.12.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,,,,,https://www.boerse-frankfurt.de/anleihe/de000dfk0gb1-dz-bank-ag-deutsche-zentral-genossenschaftsbank-frankfurt-am-main-0-05-20-27,
07.02.25 09:21:51,Letzter Preis,"97,86",Veränderung zum Vortag,0.07%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.07 / 0.07%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"97,86",Tagestief/-hoch,"97,86 / 97,86",52-Wochentief/-hoch,"92,85 / 97,86",Handelszeiten,08:00-17:30,Kupon,1.875%,Erster Zinstermin,23.02.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,23.02.2022,Tief,"96,86","96,71","95,83","92,85","83,47","83,21",Hoch,"97,86","97,86","97,86","97,86","97,86","100,72",Entwicklung,0.79%,1.19%,2.11%,4.79%,7.72%,-1.88%,Emittent,Deutsche Bank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.02.2022,Emissionsvolumen,1.250.000.000,Umlaufendes Volumen,1.250.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,18.02.2022,Fälligkeit,23.02.2028,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000dl19wl7-deutsche-bank-ag-1-875-22-28,
07.02.25 08:12:43,Letzter Preis,"100,295",Veränderung zum Vortag,0.05%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"100,295",Tagestief/-hoch,"100,295 / 100,295",52-Wochentief/-hoch,"96,07 / 100,295",Handelszeiten,08:00-17:30,Kupon,3.250%,Erster Zinstermin,24.05.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,24.05.2022,Tief,"99,28","99,28","98,785","96,07","87,625","87,625",Hoch,"100,295","100,295","100,295","100,295","100,295","100,295",Entwicklung,0.76%,0.60%,1.38%,3.56%,4.93%,1.02%,Emittent,Deutsche Bank AG,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,24.05.2022,Emissionsvolumen,500.000.000,Umlaufendes Volumen,500.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,20.05.2022,Fälligkeit,24.05.2028,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,100.000,Spezialist,ODDO BHF SE,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000dl19wu8-deutsche-bank-ag-3-25-22-28,
07.02.25 09:21:51,Letzter Preis,"74,93",Veränderung zum Vortag,0.15%,07.02.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.11 / 0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"74,93",Tagestief/-hoch,"74,93 / 74,93",52-Wochentief/-hoch,"70,45 / 76,48",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,9081",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0077",Aufgelaufene Stückzinstage,7,Duration in Jahren,"11,678",Modified Duration,"8,283",Kupon,0.400%,Erster Zinstermin,04.02.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,19.10.2021,Tief,"72,23","72,23","72,23","70,45","64,25","63,83",Hoch,"74,93","76,48","76,48","76,48","76,48","96,31",Entwicklung,1.85%,3.18%,1.67%,4.26%,8.06%,-21.13%,Emittent,Europäische Union,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,19.10.2021,Emissionsvolumen,18.448.000.000,Umlaufendes Volumen,18.448.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,18.10.2021,Fälligkeit,04.02.2037,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,,,,https://www.boerse-frankfurt.de/anleihe/eu000a3k4c42-europaeische-union-0-4-21-37,
