column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,column_42,column_43,column_44,column_45,column_46,column_47,column_48,column_49,column_50,column_51,column_52,column_53,column_54,column_55,column_56,column_57,column_58,column_59,column_60,column_61,column_62,column_63,column_64,column_65,column_66,column_67,column_68,column_69,column_70,column_71,column_72,column_73,column_74,column_75,column_76,column_77,column_78,column_79,column_80,column_81,column_82,column_83,column_84,column_85,column_86,column_87,column_88,column_89,column_90,column_91,column_92,column_93,column_94,column_95,column_96,column_97,column_98,column_99,column_100,column_101,column_102,column_103,column_104,column_105,column_106,URL,column_107,column_108
24.01.25 17:00:50,Letzter Preis,"99,75",Veränderung zum Vortag,0.05%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.05 / 0.05%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"99,75",Tagestief/-hoch,"99,70 / 99,75",52-Wochentief/-hoch,"99,70 / 99,75",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0730",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0890",Aufgelaufene Stückzinstage,13,Duration in Jahren,"0,461",Modified Duration,"0,454",Kupon,2.500%,Erster Zinstermin,15.07.2025,Anzahl Zinstermine,Jährlich,Zinslauf ab,15.01.2025,Tief,"99,70","99,70","99,70","99,70","99,70","99,70",Hoch,"99,75","99,75","99,75","99,75","99,75","99,75",Entwicklung,0.05%,0.05%,0.05%,0.05%,0.05%,0.05%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.01.2025,Emissionsvolumen,245.000.000,Umlaufendes Volumen,245.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,15.01.2025,Fälligkeit,15.07.2025,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/de000hel0b72-landesbank-hessen-thueringen-girozentrale-2-5-25-25,,
24.01.25 17:00:49,Letzter Preis,"90,70",Veränderung zum Vortag,-0.11%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.10 / -0.11%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"90,70",Tagestief/-hoch,"90,60 / 90,90",52-Wochentief/-hoch,"86,70 / 92,30",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3082",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,0109",Aufgelaufene Stückzinstage,274,Duration in Jahren,"5,098",Modified Duration,"4,298",Kupon,1.350%,Erster Zinstermin,29.04.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,29.04.2022,Tief,"90,30","90,25","88,45","86,70","82,45","81,80",Hoch,"91,65","92,30","92,30","92,30","92,30","98,15",Entwicklung,-0.82%,-0.33%,2.49%,3.60%,5.71%,-7.59%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,29.04.2022,Emissionsvolumen,100.000.000,Umlaufendes Volumen,2.886.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,29.04.2022,Fälligkeit,29.04.2030,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hlb72h9-landesbank-hessen-thueringen-girozentrale-1-35-22-30,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"88,60",Veränderung zum Vortag,-0.11%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.10 / -0.11%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,60",Tagestief/-hoch,"88,50 / 88,80",52-Wochentief/-hoch,"84,15 / 90,75",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4531",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,2356",Aufgelaufene Stückzinstage,274,Duration in Jahren,"6,872",Modified Duration,"5,372",Kupon,1.650%,Erster Zinstermin,29.04.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,29.04.2022,Tief,"88,05","88,05","86,05","84,15","79,80","78,65",Hoch,"89,70","90,75","90,75","90,75","90,75","98,00",Entwicklung,-1.06%,-0.34%,2.72%,4.17%,5.92%,-9.59%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,29.04.2022,Emissionsvolumen,100.000.000,Umlaufendes Volumen,6.869.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,29.04.2022,Fälligkeit,29.04.2032,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hlb72j5-landesbank-hessen-thueringen-girozentrale-1-65-22-32,Fortlaufende Auktion,
24.01.25 17:00:50,Letzter Preis,"88,15",Veränderung zum Vortag,-0.11%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.10 / -0.11%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"88,15",Tagestief/-hoch,"88,00 / 88,35",52-Wochentief/-hoch,"83,65 / 90,35",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,4236",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,1692",Aufgelaufene Stückzinstage,276,Duration in Jahren,"6,888",Modified Duration,"5,397",Kupon,1.550%,Erster Zinstermin,27.04.2023,Anzahl Zinstermine,Jährlich,Zinslauf ab,27.04.2022,Tief,"87,55","87,55","85,60","83,65","79,25","78,05",Hoch,"89,25","90,35","90,35","90,35","90,35","99,65",Entwicklung,-1.12%,-0.34%,2.80%,4.26%,6.01%,-11.50%,Emittent,Landesbank Hessen-Thüringen Girozentrale,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,27.04.2022,Emissionsvolumen,100.000.000,Umlaufendes Volumen,1.975.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.04.2022,Fälligkeit,27.04.2032,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/de000hlb72m9-landesbank-hessen-thueringen-girozentrale-1-55-22-32,Fortlaufende Auktion,
24.01.25 17:25:06,Letzter Preis,"92,77",Veränderung zum Vortag,-0.15%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.14 / -0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,77",Tagestief/-hoch,"92,19 / 92,84",52-Wochentief/-hoch,"88,16 / 94,45",Handelszeiten,08:00-17:30,Kupon,1.250%,Erster Zinstermin,13.11.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,12.11.2018,Tief,"91,80","91,80","90,79","88,16","83,85","83,46",Hoch,"93,47","94,45","94,45","94,45","94,45","103,45",Entwicklung,-0.59%,-0.75%,1.89%,4.64%,7.57%,-10.32%,Emittent,Landesbank Baden-Württemberg,Branche,Pfandbriefe von Hypothekenbankenoder,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,12.11.2018,Emissionsvolumen,24.000.000,Umlaufendes Volumen,24.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,12.11.2018,Fälligkeit,13.11.2028,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Nein,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/de000lb11769-landesbank-baden-wuerttemberg-1-25-18-28,,
24.01.25 17:00:50,Letzter Preis,"45,36",Veränderung zum Vortag,-0.18%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.08 / -0.18%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"45,36",Tagestief/-hoch,"45,05 / 45,36",52-Wochentief/-hoch,"43,34 / 51,66",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,1413",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0984",Aufgelaufene Stückzinstage,288,Duration in Jahren,"26,482",Modified Duration,"11,413",Kupon,0.125%,Erster Zinstermin,15.04.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,09.02.2021,Tief,"43,76","43,76","43,76","43,34","37,97","37,97",Hoch,"47,89","51,66","51,66","51,66","52,13","89,06",Entwicklung,-6.30%,-3.04%,-0.94%,-1.43%,-11.42%,-48.89%,Emittent,"Finnland, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,09.02.2021,Emissionsvolumen,4.692.000.000,Umlaufendes Volumen,4.692.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,04.02.2021,Fälligkeit,15.04.2052,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,BAADER BANK AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/fi4000480488-finnland-republik-0-125-21-52,,
24.01.25 17:00:49,Letzter Preis,"98,881",Veränderung zum Vortag,-0.01%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.005 / -0.01%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,881",Tagestief/-hoch,"98,878 / 98,888",52-Wochentief/-hoch,"95,988 / 98,888",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,7286",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,3390",Aufgelaufene Stückzinstage,124,Duration in Jahren,"0,663",Modified Duration,"0,651",Kupon,1.000%,Erster Zinstermin,26.09.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,26.09.2018,Tief,"98,754","98,41","97,16","95,988","93,25","93,25",Hoch,"98,888","98,888","98,888","98,888","98,888","103,04",Entwicklung,0.14%,0.42%,1.74%,2.77%,4.00%,-4.04%,Emittent,VINCI S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,26.09.2018,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,21.09.2018,Fälligkeit,26.09.2025,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/fr0013367620-vinci-s-a-1-18-25,Fortlaufende Auktion,
24.01.25 17:00:51,Letzter Preis,"92,29",Veränderung zum Vortag,-0.22%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.205 / -0.22%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"92,29",Tagestief/-hoch,"92,265 / 92,38",52-Wochentief/-hoch,"89,36 / 94,45",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,2627",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5933",Aufgelaufene Stückzinstage,124,Duration in Jahren,"5,432",Modified Duration,"4,530",Kupon,1.750%,Erster Zinstermin,26.09.2019,Anzahl Zinstermine,Jährlich,Zinslauf ab,26.09.2018,Tief,"91,755","91,755","91,755","89,36","85,64","85,64",Hoch,"93,58","94,45","94,45","94,45","94,45","110,07",Entwicklung,-1.34%,-1.82%,0.39%,1.78%,1.55%,-16.13%,Emittent,VINCI S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,26.09.2018,Emissionsvolumen,1.185.000.000,Umlaufendes Volumen,1.185.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,21.09.2018,Fälligkeit,26.09.2030,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,BAADER BANK AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/fr0013367638-vinci-s-a-1-75-18-30,Fortlaufende Auktion,
24.01.25 09:08:44,Letzter Preis,"83,70",Veränderung zum Vortag,-0.08%,24.01.25 17:29:46,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.07 / -0.08%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"83,70",Tagestief/-hoch,"83,70 / 83,70",52-Wochentief/-hoch,"80,37 / 85,29",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,0099",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,0098",Aufgelaufene Stückzinstage,358,Duration in Jahren,"6,023",Modified Duration,"5,038",Kupon,0.010%,Erster Zinstermin,05.02.2022,Anzahl Zinstermine,Jährlich,Zinslauf ab,05.02.2021,Tief,"83,05","83,05","82,03","80,37","75,79","75,62",Hoch,"84,14","85,29","85,29","85,29","85,29","97,29",Entwicklung,-0.45%,-0.76%,2.04%,3.44%,6.27%,-13.97%,Emittent,Société Générale SFH S.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,05.02.2021,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.01.2021,Fälligkeit,05.02.2031,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/fr0014001ql5-societe-generale-sfh-s-a-0-01-21-31,,
24.01.25 17:00:14,Letzter Preis,"87,26",Veränderung zum Vortag,-0.06%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.05 / -0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"87,26",Tagestief/-hoch,"87,17 / 87,26",52-Wochentief/-hoch,"81,77 / 90,72",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"3,3964",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,8395",Aufgelaufene Stückzinstage,359,Duration in Jahren,"9,163",Modified Duration,"6,557",Kupon,1.875%,Erster Zinstermin,04.02.2021,Anzahl Zinstermine,Jährlich,Zinslauf ab,04.02.2020,Tief,"85,85","85,85","84,40","81,77","74,19","68,65",Hoch,"88,19","90,72","90,72","90,72","90,72","100,20",Entwicklung,-1.09%,-1.24%,3.22%,3.34%,14.07%,-12.91%,Emittent,"Griechenland, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,04.02.2020,Emissionsvolumen,4.700.000.000,Umlaufendes Volumen,4.700.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,31.01.2020,Fälligkeit,04.02.2035,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,https://www.boerse-frankfurt.de/anleihe/gr0128016731-griechenland-republik-1-875-20-35,,
24.01.25 17:25:04,Letzter Preis,"96,825",Veränderung zum Vortag,-0.06%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.058 / -0.06%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"96,825",Tagestief/-hoch,"96,803 / 96,93",52-Wochentief/-hoch,"93,355 / 97,33",Handelszeiten,08:00-17:30,Kupon,0.850%,Erster Zinstermin,15.01.2020,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,15.11.2019,Tief,"96,52","96,01","94,775","93,355","88,865","87,66",Hoch,"97,17","97,33","97,33","97,33","97,33","101,76",Entwicklung,-0.26%,0.19%,2.13%,3.16%,5.89%,-4.69%,Emittent,"Italien, Republik",Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,15.11.2019,Emissionsvolumen,19.141.928.000,Umlaufendes Volumen,19.141.928.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,18.11.2019,Fälligkeit,15.01.2027,Schuldnerkündigungsart,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/it0005390874-italien-republik-0-85-19-27,,
24.01.25 09:08:44,Letzter Preis,"102,78",Veränderung zum Vortag,-0.07%,24.01.25 17:29:45,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.07 / -0.07%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"102,78",Tagestief/-hoch,"102,78 / 102,78",52-Wochentief/-hoch,"100,62 / 104,15",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"2,9492",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"1,0049",Aufgelaufene Stückzinstage,98,Duration in Jahren,"3,560",Modified Duration,"3,194",Kupon,3.750%,Erster Zinstermin,22.10.2024,Anzahl Zinstermine,Jährlich,Zinslauf ab,28.11.2023,Tief,"102,41","102,41","102,14","100,62","99,14","99,14",Hoch,"103,25","104,15","104,15","104,15","104,15","104,15",Entwicklung,-0.58%,-0.93%,0.63%,1.27%,3.67%,3.67%,Emittent,BPER Banca S.p.A.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,100.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,28.11.2023,Emissionsvolumen,750.000.000,Umlaufendes Volumen,750.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.11.2023,Fälligkeit,22.10.2028,Schuldnerkündigungsart,Special call,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,100.000,Spezialist,WOLFGANG STEUBING AG,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/it0005571952-bper-banca-s-p-a-3-75-23-28,Fortlaufende Auktion,
24.01.25 17:00:13,Letzter Preis,"75,077",Veränderung zum Vortag,-0.04%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.031 / -0.04%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Holländischer Gulden,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"75,077",Tagestief/-hoch,"75,077 / 75,125",52-Wochentief/-hoch,"66,291 / 75,581",Handelszeiten,08:00-17:30,Kupon,1.425%,Erster Zinstermin,14.10.1997,Anzahl Zinstermine,Jährlich,Zinslauf ab,14.10.1996,Tief,"71,88","71,88","66,291","66,291","64,97","64,97",Hoch,"75,317","75,581","75,581","75,581","78,63","95,63",Entwicklung,4.45%,0.82%,4.56%,8.02%,0.10%,-21.49%,Emittent,AEGON Ltd.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,5.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,14.10.1996,Emissionsvolumen,300.000.000,Umlaufendes Volumen,300.000.000,Emissionswährung,NLG,Depotwährung,NLG,Notierungsaufnahme,13.02.2020,Fälligkeit,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Ja,Kleinste handelbare Einheit,5.000,Spezialist,WALTER LUDWIG GMBH WERTPAPIERHANDELSBANK,Handelsmodell,Fortlaufende Auktion,,,,,,,,,,,,,,https://www.boerse-frankfurt.de/anleihe/nl0000121416-aegon-ltd-1-425,,
24.01.25 17:25:06,Letzter Preis,"95,00",Veränderung zum Vortag,0.00%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,0.00 / 0.00%,Spread absolut / relativ,0 / 0%,Tagesumsatz in Euro,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"95,00",Tagestief/-hoch,"95,00 / 95,00",52-Wochentief/-hoch,"93,00 / 102,50",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"12,6585",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"0,5164",Aufgelaufene Stückzinstage,19,Duration in Jahren,"2,394",Modified Duration,"2,186",Kupon,9.785%,Erster Zinstermin,09.07.2024,Anzahl Zinstermine,Vierteljährlich,Zinslauf ab,09.04.2024,Tief,"94,00","93,00","93,00","93,00","93,00","93,00",Hoch,"96,50","96,75","102,50","102,50","102,50","102,50",Entwicklung,1.06%,-1.81%,-5.47%,-4.76%,-4.76%,-4.76%,Emittent,SLR Group GmbH,Branche,(Industrie-) und Bankschuldverschreibungen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,09.04.2024,Emissionsvolumen,75.000.000,Umlaufendes Volumen,75.000.000,Emissionswährung,EUR,Depotwährung,EUR,Notierungsaufnahme,27.03.2024,Fälligkeit,11.10.2027,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ICF BANK AG WERTPAPIERHANDELSBANK,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/no0013177949-slr-group-gmbh-9-785-24-27,Fortlaufende Auktion,
24.01.25 08:00:22,Letzter Preis,"98,50",Veränderung zum Vortag,-0.15%,24.01.25 17:30:00,Geld,Brief,"0,00","0,00",für 0 Nominal,für 0 Nominal,Differenz zum Vortag,-0.15 / -0.15%,Spread absolut / relativ,0 / 0%,Tagesumsatz in US-Dollar,0,Tagesumsatz nominal,0,Preisfeststellungen,0,Schlusspreis des letzten Handelstages,"98,50",Tagestief/-hoch,"98,50 / 98,50",52-Wochentief/-hoch,"96,75 / 105,18",Handelszeiten,08:00-17:30,Rendite in % zum letzten Preis,"5,4343",Rendite in % zu Brief,Rendite in % zu Geld,Stückzinsberechnung,k.A.,Stückzinsen in %,"2,1029",Aufgelaufene Stückzinstage,147,Duration in Jahren,"7,360",Modified Duration,"5,623",Kupon,5.150%,Erster Zinstermin,01.09.2024,Anzahl Zinstermine,Halbjährlich,Zinslauf ab,23.02.2024,Tief,"97,03","97,03","97,03","96,75","96,75","96,75",Hoch,"99,13","102,19","105,18","105,18","105,18","105,18",Entwicklung,-0.81%,-2.44%,-1.81%,-0.74%,-0.74%,-0.74%,Emittent,American Water Capital Corp.,Branche,Währungsanleihen,Markt,Freiverkehr,Subsegment,Mindestanlagesumme,1.000,Notierungseinheit,Prozentnotiert,Emissionsdatum,23.02.2024,Emissionsvolumen,700.000.000,Umlaufendes Volumen,700.000.000,Emissionswährung,USD,Depotwährung,USD,Notierungsaufnahme,22.02.2024,Fälligkeit,01.03.2034,Schuldnerkündigungsart,Call option,Sonderkündigung,Nachrangig,Kleinste handelbare Einheit,1.000,Spezialist,ODDO BHF SE,Handelsmodell,https://www.boerse-frankfurt.de/anleihe/us03040wbd65-american-water-capital-corp-5-15-24-34,Fortlaufende Auktion,
