Name,Clean_Company_Maturity,WKN,URL,ISIN,Company + Kupon and Maturity,Company,Kupon_Maturity,Coupon,Maturity_Start,Maturity_End,is_green
"Polen, Republik 5,75% 22/32",polen republik 5 75 22 32,A3LBA1,https://www.boerse-frankfurt.de/anleihe/us857524ae20-polen-republik-5-75-22-32,us857524ae20,polen-republik-5-75-22-32,polen republik,5 75 22 32,5.75,22,32,0
"Caisse Francaise de Financement Local 3,125% 22/27",caisse francaise de financement local 3 125 22 27,A3LBDB,https://www.boerse-frankfurt.de/anleihe/fr001400dxr9-caisse-francaise-de-financement-local-3-125-22-27,fr001400dxr9,#NAME?,caisse francaise de financement local,3 125 22 27,3.125,22,27,1
"Caisse Francaise de Financement Local 3,125% 22/27",caisse francaise de financement local 3 125 22 27,A3LBDB,https://www.boerse-frankfurt.de/anleihe/fr001400dxr9-caisse-francaise-de-financement-local-3-125-22-27,fr001400dxr9,caisse-francaise-de-financement-local-3-125-22-27,caisse francaise de financement local,3 125 22 27,3.125,22,27,0
Banco BPM S.p.A. 6% 22/28,banco bpm s p a 6 22 28,A3LBEP,https://www.boerse-frankfurt.de/anleihe/xs2558591967-banco-bpm-s-p-a-6-22-28,xs2558591967,#NAME?,banco bpm s p a,6 22 28,6,22,28,1
Banco BPM S.p.A. 6% 22/28,banco bpm s p a 6 22 28,A3LBEP,https://www.boerse-frankfurt.de/anleihe/xs2558591967-banco-bpm-s-p-a-6-22-28,xs2558591967,banco-bpm-s-p-a-6-22-28,banco bpm s p a,6 22 28,6,22,28,0
"EnBW International Finance B.V. 3,625% 22/26",enbw international finance b v 3 625 22 26,A3LBKB,https://www.boerse-frankfurt.de/anleihe/xs2558395351-enbw-international-finance-b-v-3-625-22-26,xs2558395351,#NAME?,enbw international finance b v,3 625 22 26,3.625,22,26,1
"EnBW International Finance B.V. 3,625% 22/26",enbw international finance b v 3 625 22 26,A3LBKB,https://www.boerse-frankfurt.de/anleihe/xs2558395351-enbw-international-finance-b-v-3-625-22-26,xs2558395351,enbw-international-finance-b-v-3-625-22-26,enbw international finance b v,3 625 22 26,3.625,22,26,0
"EnBW International Finance B.V. 4,049% 22/29",enbw international finance b v 4 049 22 29,A3LBKC,https://www.boerse-frankfurt.de/anleihe/xs2558395278-enbw-international-finance-b-v-4-049-22-29,xs2558395278,#NAME?,enbw international finance b v,4 049 22 29,4.049,22,29,1
"EnBW International Finance B.V. 4,049% 22/29",enbw international finance b v 4 049 22 29,A3LBKC,https://www.boerse-frankfurt.de/anleihe/xs2558395278-enbw-international-finance-b-v-4-049-22-29,xs2558395278,enbw-international-finance-b-v-4-049-22-29,enbw international finance b v,4 049 22 29,4.049,22,29,0
"Ungarn, Republik 5% 22/27",ungarn republik 5 22 27,A3LBMA,https://www.boerse-frankfurt.de/anleihe/xs2558594391-ungarn-republik-5-22-27,xs2558594391,#NAME?,ungarn republik,5 22 27,5,22,27,1
"Ungarn, Republik 5% 22/27",ungarn republik 5 22 27,A3LBMA,https://www.boerse-frankfurt.de/anleihe/xs2558594391-ungarn-republik-5-22-27,xs2558594391,ungarn-republik-5-22-27,ungarn republik,5 22 27,5,22,27,0
"Iberdrola Finanzas S.A. 3,125% 22/28",iberdrola finanzas s a 3 125 22 28,A3LBMP,https://www.boerse-frankfurt.de/anleihe/xs2558916693-iberdrola-finanzas-s-a-3-125-22-28,xs2558916693,#NAME?,iberdrola finanzas s a,3 125 22 28,3.125,22,28,1
"Iberdrola Finanzas S.A. 3,125% 22/28",iberdrola finanzas s a 3 125 22 28,A3LBMP,https://www.boerse-frankfurt.de/anleihe/xs2558916693-iberdrola-finanzas-s-a-3-125-22-28,xs2558916693,iberdrola-finanzas-s-a-3-125-22-28,iberdrola finanzas s a,3 125 22 28,3.125,22,28,0
"Iberdrola Finanzas S.A. 3,375% 22/32",iberdrola finanzas s a 3 375 22 32,A3LBMQ,https://www.boerse-frankfurt.de/anleihe/xs2558966953-iberdrola-finanzas-s-a-3-375-22-32,xs2558966953,#NAME?,iberdrola finanzas s a,3 375 22 32,3.375,22,32,1
"Iberdrola Finanzas S.A. 3,375% 22/32",iberdrola finanzas s a 3 375 22 32,A3LBMQ,https://www.boerse-frankfurt.de/anleihe/xs2558966953-iberdrola-finanzas-s-a-3-375-22-32,xs2558966953,iberdrola-finanzas-s-a-3-375-22-32,iberdrola finanzas s a,3 375 22 32,3.375,22,32,0
"Elia Transmission Belgium N.V. 3,625% 23/33",elia transmission belgium n v 3 625 23 33,A3LC6J,https://www.boerse-frankfurt.de/anleihe/be6340849569-elia-transmission-belgium-n-v-3-625-23-33,be6340849569,#NAME?,elia transmission belgium n v,3 625 23 33,3.625,23,33,1
"Elia Transmission Belgium N.V. 3,625% 23/33",elia transmission belgium n v 3 625 23 33,A3LC6J,https://www.boerse-frankfurt.de/anleihe/be6340849569-elia-transmission-belgium-n-v-3-625-23-33,be6340849569,elia-transmission-belgium-n-v-3-625-23-33,elia transmission belgium n v,3 625 23 33,3.625,23,33,0
"Israel, Staat 4,5% 23/33",israel staat 4 5 23 33,A3LCYL,https://www.boerse-frankfurt.de/anleihe/us46514bra79-israel-staat-4-5-23-33,us46514bra79,#NAME?,israel staat,4 5 23 33,4.5,23,33,1
"Israel, Staat 4,5% 23/33",israel staat 4 5 23 33,A3LCYL,https://www.boerse-frankfurt.de/anleihe/us46514bra79-israel-staat-4-5-23-33,us46514bra79,israel-staat-4-5-23-33,israel staat,4 5 23 33,4.5,23,33,0
"Raiffeisen Bank International AG 4,75% 23/27",raiffeisen bank international ag 4 75 23 27,A3LDB9,https://www.boerse-frankfurt.de/anleihe/xs2579606927-raiffeisen-bank-international-ag-4-75-23-27,xs2579606927,raiffeisen-bank-international-ag-4-75-23-27,raiffeisen bank international ag,4 75 23 27,4.75,23,27,0
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",sparebank 1 sor norge asa 3 75 23 27,A3LDC1,https://www.boerse-frankfurt.de/anleihe/xs2579319513-sparebank-1-sor-norge-asa-3-75-23-27,xs2579319513,#NAME?,sparebank 1 sor norge asa,3 75 23 27,3.75,23,27,1
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",sparebank 1 sor norge asa 3 75 23 27,A3LDC1,https://www.boerse-frankfurt.de/anleihe/xs2579319513-sparebank-1-sor-norge-asa-3-75-23-27,xs2579319513,sparebank-1-sor-norge-asa-3-75-23-27,sparebank 1 sor norge asa,3 75 23 27,3.75,23,27,0
"EnBW International Finance B.V. 3,5% 23/28",enbw international finance b v 3 5 23 28,A3LDC2,https://www.boerse-frankfurt.de/anleihe/xs2579293619-enbw-international-finance-b-v-3-5-23-28,xs2579293619,enbw-international-finance-b-v-3-5-23-28,enbw international finance b v,3 5 23 28,3.5,23,28,0
EnBW International Finance B.V. 4% 23/35,enbw international finance b v 4 23 35,A3LDC3,https://www.boerse-frankfurt.de/anleihe/xs2579293536-enbw-international-finance-b-v-4-23-35,xs2579293536,enbw-international-finance-b-v-4-23-35,enbw international finance b v,4 23 35,4,23,35,0
"ACEA S.p.A. 3,875% 23/31",acea s p a 3 875 23 31,A3LDC6,https://www.boerse-frankfurt.de/anleihe/xs2579284469-acea-s-p-a-3-875-23-31,xs2579284469,#NAME?,acea s p a,3 875 23 31,3.875,23,31,1
"ACEA S.p.A. 3,875% 23/31",acea s p a 3 875 23 31,A3LDC6,https://www.boerse-frankfurt.de/anleihe/xs2579284469-acea-s-p-a-3-875-23-31,xs2579284469,acea-s-p-a-3-875-23-31,acea s p a,3 875 23 31,3.875,23,31,0
"A2A S.p.A. 4,375% 23/34",a2a s p a 4 375 23 34,A3LDQX,https://www.boerse-frankfurt.de/anleihe/xs2583205906-a2a-s-p-a-4-375-23-34,xs2583205906,#NAME?,a2a s p a,4 375 23 34,4.375,23,34,1
"A2A S.p.A. 4,375% 23/34",a2a s p a 4 375 23 34,A3LDQX,https://www.boerse-frankfurt.de/anleihe/xs2583205906-a2a-s-p-a-4-375-23-34,xs2583205906,a2a-s-p-a-4-375-23-34,a2a s p a,4 375 23 34,4.375,23,34,0
Intesa Sanpaolo S.p.A. 5% 23/28,intesa sanpaolo s p a 5 23 28,A3LE1E,https://www.boerse-frankfurt.de/anleihe/xs2592650373-intesa-sanpaolo-s-p-a-5-23-28,xs2592650373,#NAME?,intesa sanpaolo s p a,5 23 28,5,23,28,1
Intesa Sanpaolo S.p.A. 5% 23/28,intesa sanpaolo s p a 5 23 28,A3LE1E,https://www.boerse-frankfurt.de/anleihe/xs2592650373-intesa-sanpaolo-s-p-a-5-23-28,xs2592650373,intesa-sanpaolo-s-p-a-5-23-28,intesa sanpaolo s p a,5 23 28,5,23,28,0
"Intesa Sanpaolo S.p.A. 5,625% 23/33",intesa sanpaolo s p a 5 625 23 33,A3LE1F,https://www.boerse-frankfurt.de/anleihe/xs2592658947-intesa-sanpaolo-s-p-a-5-625-23-33,xs2592658947,#NAME?,intesa sanpaolo s p a,5 625 23 33,5.625,23,33,1
"Intesa Sanpaolo S.p.A. 5,625% 23/33",intesa sanpaolo s p a 5 625 23 33,A3LE1F,https://www.boerse-frankfurt.de/anleihe/xs2592658947-intesa-sanpaolo-s-p-a-5-625-23-33,xs2592658947,intesa-sanpaolo-s-p-a-5-625-23-33,intesa sanpaolo s p a,5 625 23 33,5.625,23,33,0
"De Volksbank N.V. 4,875% 23/30",de volksbank n v 4 875 23 30,A3LE1X,https://www.boerse-frankfurt.de/anleihe/xs2592240712-de-volksbank-n-v-4-875-23-30,xs2592240712,#NAME?,de volksbank n v,4 875 23 30,4.875,23,30,1
"De Volksbank N.V. 4,875% 23/30",de volksbank n v 4 875 23 30,A3LE1X,https://www.boerse-frankfurt.de/anleihe/xs2592240712-de-volksbank-n-v-4-875-23-30,xs2592240712,de-volksbank-n-v-4-875-23-30,de volksbank n v,4 875 23 30,4.875,23,30,0
"ENEL Finance International N.V. 4,5% 23/43",enel finance international n v 4 5 23 43,A3LEFK,https://www.boerse-frankfurt.de/anleihe/xs2589260996-enel-finance-international-n-v-4-5-23-43,xs2589260996,enel-finance-international-n-v-4-5-23-43,enel finance international n v,4 5 23 43,4.5,23,43,0
"Scatec ASA 11,29% 23/27",scatec asa 11 29 23 27,A3LEFQ,https://www.boerse-frankfurt.de/anleihe/no0012837030-scatec-asa-11-29-23-27,no0012837030,#NAME?,scatec asa,11 29 23 27,11.29,23,27,1
"Scatec ASA 11,29% 23/27",scatec asa 11 29 23 27,A3LEFQ,https://www.boerse-frankfurt.de/anleihe/no0012837030-scatec-asa-11-29-23-27,no0012837030,scatec-asa-11-29-23-27,scatec asa,11 29 23 27,11.29,23,27,0
"East Japan Railway Co. 4,11% 23/43",east japan railway co 4 11 23 43,A3LEG0,https://www.boerse-frankfurt.de/anleihe/xs2588859376-east-japan-railway-co-4-11-23-43,xs2588859376,#NAME?,east japan railway co,4 11 23 43,4.11,23,43,1
"East Japan Railway Co. 4,11% 23/43",east japan railway co 4 11 23 43,A3LEG0,https://www.boerse-frankfurt.de/anleihe/xs2588859376-east-japan-railway-co-4-11-23-43,xs2588859376,east-japan-railway-co-4-11-23-43,east japan railway co,4 11 23 43,4.11,23,43,0
"Japan Finance Organization for Municipalities 3,375% 23/28",japan finance organization for municipalities 3 375 23 28,A3LEGZ,https://www.boerse-frankfurt.de/anleihe/xs2572499726-japan-finance-organization-for-municipalities-3-375-23-28,xs2572499726,#NAME?,japan finance organization for municipalities,3 375 23 28,3.375,23,28,1
"Japan Finance Organization for Municipalities 3,375% 23/28",japan finance organization for municipalities 3 375 23 28,A3LEGZ,https://www.boerse-frankfurt.de/anleihe/xs2572499726-japan-finance-organization-for-municipalities-3-375-23-28,xs2572499726,japan-finance-organization-for-municipalities-3-375-23-28,japan finance organization for municipalities,3 375 23 28,3.375,23,28,0
"ProLogis International Funding II S.A. 4,625% 23/35",prologis international funding ii s a 4 625 23 35,A3LEHF,https://www.boerse-frankfurt.de/anleihe/xs2589820294-prologis-international-funding-ii-s-a-4-625-23-35,xs2589820294,#NAME?,prologis international funding ii s a,4 625 23 35,4.625,23,35,1
"ProLogis International Funding II S.A. 4,625% 23/35",prologis international funding ii s a 4 625 23 35,A3LEHF,https://www.boerse-frankfurt.de/anleihe/xs2589820294-prologis-international-funding-ii-s-a-4-625-23-35,xs2589820294,prologis-international-funding-ii-s-a-4-625-23-35,prologis international funding ii s a,4 625 23 35,4.625,23,35,0
"Orsted A/S 3,625% 23/26",orsted a s 3 625 23 26,A3LEU1,https://www.boerse-frankfurt.de/anleihe/xs2591026856-orsted-a-s-3-625-23-26,xs2591026856,#NAME?,orsted a s,3 625 23 26,3.625,23,26,1
"Orsted A/S 3,625% 23/26",orsted a s 3 625 23 26,A3LEU1,https://www.boerse-frankfurt.de/anleihe/xs2591026856-orsted-a-s-3-625-23-26,xs2591026856,orsted-a-s-3-625-23-26,orsted a s,3 625 23 26,3.625,23,26,0
"Orsted A/S 3,75% 23/30",orsted a s 3 75 23 30,A3LEU2,https://www.boerse-frankfurt.de/anleihe/xs2591029876-orsted-a-s-3-75-23-30,xs2591029876,#NAME?,orsted a s,3 75 23 30,3.75,23,30,1
"Orsted A/S 3,75% 23/30",orsted a s 3 75 23 30,A3LEU2,https://www.boerse-frankfurt.de/anleihe/xs2591029876-orsted-a-s-3-75-23-30,xs2591029876,orsted-a-s-3-75-23-30,orsted a s,3 75 23 30,3.75,23,30,0
"Orsted A/S 4,125% 23/35",orsted a s 4 125 23 35,A3LEU3,https://www.boerse-frankfurt.de/anleihe/xs2591032235-orsted-a-s-4-125-23-35,xs2591032235,#NAME?,orsted a s,4 125 23 35,4.125,23,35,1
"Orsted A/S 4,125% 23/35",orsted a s 4 125 23 35,A3LEU3,https://www.boerse-frankfurt.de/anleihe/xs2591032235-orsted-a-s-4-125-23-35,xs2591032235,orsted-a-s-4-125-23-35,orsted a s,4 125 23 35,4.125,23,35,0
"Polen, Republik 5,5% 23/53",polen republik 5 5 23 53,A3LF3D,https://www.boerse-frankfurt.de/anleihe/us731011aw25-polen-republik-5-5-23-53,us731011aw25,polen-republik-5-5-23-53,polen republik,5 5 23 53,5.5,23,53,0
Siemens Energy Finance B.V. 4% 23/26,siemens energy finance b v 4 23 26,A3LFSG,https://www.boerse-frankfurt.de/anleihe/xs2601458602-siemens-energy-finance-b-v-4-23-26,xs2601458602,#NAME?,siemens energy finance b v,4 23 26,4,23,26,1
Siemens Energy Finance B.V. 4% 23/26,siemens energy finance b v 4 23 26,A3LFSG,https://www.boerse-frankfurt.de/anleihe/xs2601458602-siemens-energy-finance-b-v-4-23-26,xs2601458602,siemens-energy-finance-b-v-4-23-26,siemens energy finance b v,4 23 26,4,23,26,0
"Siemens Energy Finance B.V. 4,25% 23/29",siemens energy finance b v 4 25 23 29,A3LFSH,https://www.boerse-frankfurt.de/anleihe/xs2601459162-siemens-energy-finance-b-v-4-25-23-29,xs2601459162,#NAME?,siemens energy finance b v,4 25 23 29,4.25,23,29,1
"Siemens Energy Finance B.V. 4,25% 23/29",siemens energy finance b v 4 25 23 29,A3LFSH,https://www.boerse-frankfurt.de/anleihe/xs2601459162-siemens-energy-finance-b-v-4-25-23-29,xs2601459162,siemens-energy-finance-b-v-4-25-23-29,siemens energy finance b v,4 25 23 29,4.25,23,29,0
"Volkswagen International Finance N.V. 3,875% 23/26",volkswagen international finance n v 3 875 23 26,A3LFX1,https://www.boerse-frankfurt.de/anleihe/xs2604697891-volkswagen-international-finance-n-v-3-875-23-26,xs2604697891,#NAME?,volkswagen international finance n v,3 875 23 26,3.875,23,26,1
"Volkswagen International Finance N.V. 3,875% 23/26",volkswagen international finance n v 3 875 23 26,A3LFX1,https://www.boerse-frankfurt.de/anleihe/xs2604697891-volkswagen-international-finance-n-v-3-875-23-26,xs2604697891,volkswagen-international-finance-n-v-3-875-23-26,volkswagen international finance n v,3 875 23 26,3.875,23,26,0
"Volkswagen International Finance N.V. 4,25% 23/29",volkswagen international finance n v 4 25 23 29,A3LFX2,https://www.boerse-frankfurt.de/anleihe/xs2604699327-volkswagen-international-finance-n-v-4-25-23-29,xs2604699327,#NAME?,volkswagen international finance n v,4 25 23 29,4.25,23,29,1
"Volkswagen International Finance N.V. 4,25% 23/29",volkswagen international finance n v 4 25 23 29,A3LFX2,https://www.boerse-frankfurt.de/anleihe/xs2604699327-volkswagen-international-finance-n-v-4-25-23-29,xs2604699327,volkswagen-international-finance-n-v-4-25-23-29,volkswagen international finance n v,4 25 23 29,4.25,23,29,0
"AB Svensk Exportkredit 3,25% 23/26",ab svensk exportkredit 3 25 23 26,A3LGGJ,https://www.boerse-frankfurt.de/anleihe/xs2610235801-ab-svensk-exportkredit-3-25-23-26,xs2610235801,ab-svensk-exportkredit-3-25-23-26,ab svensk exportkredit,3 25 23 26,3.25,23,26,0
"International Finance Corp. 3,375% 22/27",international finance corp 3 375 22 27,A3LGKS,https://www.boerse-frankfurt.de/anleihe/xs2562651500-international-finance-corp-3-375-22-27,xs2562651500,#NAME?,international finance corp,3 375 22 27,3.375,22,27,1
"International Finance Corp. 3,375% 22/27",international finance corp 3 375 22 27,A3LGKS,https://www.boerse-frankfurt.de/anleihe/xs2562651500-international-finance-corp-3-375-22-27,xs2562651500,international-finance-corp-3-375-22-27,international finance corp,3 375 22 27,3.375,22,27,0
Nederlandse Waterschapsbank N.V. 3% 23/33,nederlandse waterschapsbank n v 3 23 33,A3LGS3,https://www.boerse-frankfurt.de/anleihe/xs2613821300-nederlandse-waterschapsbank-n-v-3-23-33,xs2613821300,#NAME?,nederlandse waterschapsbank n v,3 23 33,3,23,33,1
Nederlandse Waterschapsbank N.V. 3% 23/33,nederlandse waterschapsbank n v 3 23 33,A3LGS3,https://www.boerse-frankfurt.de/anleihe/xs2613821300-nederlandse-waterschapsbank-n-v-3-23-33,xs2613821300,nederlandse-waterschapsbank-n-v-3-23-33,nederlandse waterschapsbank n v,3 23 33,3,23,33,0
"Generali S.p.A. 5,399% 23/33",generali s p a 5 399 23 33,A3LGSY,https://www.boerse-frankfurt.de/anleihe/xs2609970848-generali-s-p-a-5-399-23-33,xs2609970848,#NAME?,generali s p a,5 399 23 33,5.399,23,33,1
"Generali S.p.A. 5,399% 23/33",generali s p a 5 399 23 33,A3LGSY,https://www.boerse-frankfurt.de/anleihe/xs2609970848-generali-s-p-a-5-399-23-33,xs2609970848,generali-s-p-a-5-399-23-33,generali s p a,5 399 23 33,5.399,23,33,0
"Hera S.p.A. 4,25% 23/33",hera s p a 4 25 23 33,A3LGSZ,https://www.boerse-frankfurt.de/anleihe/xs2613472963-hera-s-p-a-4-25-23-33,xs2613472963,hera-s-p-a-4-25-23-33,hera s p a,4 25 23 33,4.25,23,33,0
"Mercedes-Benz International Finance B.V. 3,5% 23/26",mercedes benz international finance b v 3 5 23 26,A3LH6T,https://www.boerse-frankfurt.de/anleihe/de000a3lh6t7-mercedes-benz-international-finance-b-v-3-5-23-26,de000a3lh6t7,#NAME?,mercedes benz international finance b v,3 5 23 26,3.5,23,26,1
"Mercedes-Benz International Finance B.V. 3,5% 23/26",mercedes benz international finance b v 3 5 23 26,A3LH6T,https://www.boerse-frankfurt.de/anleihe/de000a3lh6t7-mercedes-benz-international-finance-b-v-3-5-23-26,de000a3lh6t7,mercedes-benz-international-finance-b-v-3-5-23-26,mercedes benz international finance b v,3 5 23 26,3.5,23,26,0
"Mercedes-Benz International Finance B.V. 3,7% 23/31",mercedes benz international finance b v 3 7 23 31,A3LH6U,https://www.boerse-frankfurt.de/anleihe/de000a3lh6u5-mercedes-benz-international-finance-b-v-3-7-23-31,de000a3lh6u5,#NAME?,mercedes benz international finance b v,3 7 23 31,3.7,23,31,1
"Mercedes-Benz International Finance B.V. 3,7% 23/31",mercedes benz international finance b v 3 7 23 31,A3LH6U,https://www.boerse-frankfurt.de/anleihe/de000a3lh6u5-mercedes-benz-international-finance-b-v-3-7-23-31,de000a3lh6u5,mercedes-benz-international-finance-b-v-3-7-23-31,mercedes benz international finance b v,3 7 23 31,3.7,23,31,0
"Ethias Vie 6,75% 23/33",ethias vie 6 75 23 33,A3LHD9,https://www.boerse-frankfurt.de/anleihe/be6343437255-ethias-vie-6-75-23-33,be6343437255,#NAME?,ethias vie,6 75 23 33,6.75,23,33,1
"Ethias Vie 6,75% 23/33",ethias vie 6 75 23 33,A3LHD9,https://www.boerse-frankfurt.de/anleihe/be6343437255-ethias-vie-6-75-23-33,be6343437255,ethias-vie-6-75-23-33,ethias vie,6 75 23 33,6.75,23,33,0
Intesa Sanpaolo S.p.A. 4% 23/26,intesa sanpaolo s p a 4 23 26,A3LHY5,https://www.boerse-frankfurt.de/anleihe/xs2625195891-intesa-sanpaolo-s-p-a-4-23-26,xs2625195891,#NAME?,intesa sanpaolo s p a,4 23 26,4,23,26,1
Intesa Sanpaolo S.p.A. 4% 23/26,intesa sanpaolo s p a 4 23 26,A3LHY5,https://www.boerse-frankfurt.de/anleihe/xs2625195891-intesa-sanpaolo-s-p-a-4-23-26,xs2625195891,intesa-sanpaolo-s-p-a-4-23-26,intesa sanpaolo s p a,4 23 26,4,23,26,0
"Intesa Sanpaolo S.p.A. 4,875% 23/30",intesa sanpaolo s p a 4 875 23 30,A3LHY6,https://www.boerse-frankfurt.de/anleihe/xs2625196352-intesa-sanpaolo-s-p-a-4-875-23-30,xs2625196352,#NAME?,intesa sanpaolo s p a,4 875 23 30,4.875,23,30,1
"Intesa Sanpaolo S.p.A. 4,875% 23/30",intesa sanpaolo s p a 4 875 23 30,A3LHY6,https://www.boerse-frankfurt.de/anleihe/xs2625196352-intesa-sanpaolo-s-p-a-4-875-23-30,xs2625196352,intesa-sanpaolo-s-p-a-4-875-23-30,intesa sanpaolo s p a,4 875 23 30,4.875,23,30,0
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",unicredit bank czech republic and slovakia a s 3 75 23 28,A3LJ6R,https://www.boerse-frankfurt.de/anleihe/xs2637445276-unicredit-bank-czech-republic-and-slovakia-a-s-3-75-23-28,xs2637445276,#NAME?,unicredit bank czech republic and slovakia a s,3 75 23 28,3.75,23,28,1
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",unicredit bank czech republic and slovakia a s 3 75 23 28,A3LJ6R,https://www.boerse-frankfurt.de/anleihe/xs2637445276-unicredit-bank-czech-republic-and-slovakia-a-s-3-75-23-28,xs2637445276,unicredit-bank-czech-republic-and-slovakia-a-s-3-75-23-28,unicredit bank czech republic and slovakia a s,3 75 23 28,3.75,23,28,0
"Stora Enso Oyj 4,25% 23/29",stora enso oyj 4 25 23 29,A3LJB8,https://www.boerse-frankfurt.de/anleihe/xs2629064267-stora-enso-oyj-4-25-23-29,xs2629064267,#NAME?,stora enso oyj,4 25 23 29,4.25,23,29,1
"Stora Enso Oyj 4,25% 23/29",stora enso oyj 4 25 23 29,A3LJB8,https://www.boerse-frankfurt.de/anleihe/xs2629064267-stora-enso-oyj-4-25-23-29,xs2629064267,stora-enso-oyj-4-25-23-29,stora enso oyj,4 25 23 29,4.25,23,29,0
"Belfius Bank S.A. 3,875% 23/28",belfius bank s a 3 875 23 28,A3LJTA,https://www.boerse-frankfurt.de/anleihe/be6344187966-belfius-bank-s-a-3-875-23-28,be6344187966,#NAME?,belfius bank s a,3 875 23 28,3.875,23,28,1
"Belfius Bank S.A. 3,875% 23/28",belfius bank s a 3 875 23 28,A3LJTA,https://www.boerse-frankfurt.de/anleihe/be6344187966-belfius-bank-s-a-3-875-23-28,be6344187966,belfius-bank-s-a-3-875-23-28,belfius bank s a,3 875 23 28,3.875,23,28,0
"Terna Rete Elettrica Nazionale S.p.A. 3,875% 23/33",terna rete elettrica nazionale s p a 3 875 23 33,A3LK4T,https://www.boerse-frankfurt.de/anleihe/xs2655852726-terna-rete-elettrica-nazionale-s-p-a-3-875-23-33,xs2655852726,#NAME?,terna rete elettrica nazionale s p a,3 875 23 33,3.875,23,33,1
